id,url,lb_type_bien,ville,price,pieces,surface,date_annonce,dependance,annexe,classe_energie,gaz_effet_serre
1262585025,https://www.paruvendu.fr/immobilier/vente/maison/dpt-essonne-91-a-vendre-etampes-maison-p4-terrain-de-6/1262585025A1KIVHMN000,Maison,Étampes (91150),299980,4,115,15/08/2022,Terrasse,NC,F,C
1262584639,https://www.paruvendu.fr/immobilier/vente/appartement/t3/1262584639A1KIVHAP000,Appartement,Villeneuve-la-Garenne (92390),378000,3,65,15/08/2022,Terrasse,Parking,C,A
1262584945,https://www.paruvendu.fr/immobilier/vente/maison/maison-gouvernes-7-piece-s-154-m2/1262584945A1KIVHMN000,Maison,Gouvernes (77400),590000,7,154,15/08/2022,Terrasse,NC,D,A
1262585053,https://www.paruvendu.fr/immobilier/vente/appartement/dpt-val-d-oise-95-a-vendre-cormeilles-en-parisis-appartem/1262585053A1KIVHAP000,Appartement,Cormeilles-en-Parisis (95240),477000,4,88,15/08/2022,Terrasse,NC,NC,NC
1262585071,https://www.paruvendu.fr/immobilier/vente/appartement/dpt-val-d-oise-95-a-vendre-cormeilles-en-parisis-appartem/1262585071A1KIVHAP000,Appartement,Cormeilles-en-Parisis (95240),429000,4,77,15/08/2022,Balcon,NC,NC,NC
1262584624,https://www.paruvendu.fr/immobilier/vente/appartement/t3/1262584624A1KIVHAP000,Appartement,Châtillon (92320),280000,3,50,15/08/2022,NC,Cave,E,E
1262585075,https://www.paruvendu.fr/immobilier/vente/maison/dpt-seine-et-marne-77-a-vendre-villecerf-maison-t5-de-95/1262585075A1KIVHMN000,Maison,Villecerf (77250),193590,5,95,15/08/2022,Terrasse,Cave,E,E
1262585064,https://www.paruvendu.fr/immobilier/vente/appartement/dpt-hauts-de-seine-92-a-vendre-antony-appartement-t4-de-8/1262585064A1KIVHAP000,Appartement,Antony (92160),494000,4,81,15/08/2022,NC,Parking,NC,NC
1262562951,https://www.paruvendu.fr/immobilier/vente/appartement/dpt-yvelines-78-a-vendre-saint-cyr-l-ecole-appartement-t3/1262562951A1KIVHAP000,Appartement,Saint-Cyr-l'École (78210),239200,3,53,15/08/2022,NC,Parking,C,A
1262287609,https://www.paruvendu.fr/immobilier/vente/maison/vente-maison-villa-2-pieces/1262287609A1KIVHMN000,Maison,Argenteuil (95100),355700,2,81,15/08/2022,NC,NC,E,B
1262104278,https://www.paruvendu.fr/immobilier/vente/appartement/vente-appartement-3-pieces/1262104278A1KIVHAP000,Appartement,Esbly (77450),229000,3,69,15/08/2022,NC,Box,E,C
1262585070,https://www.paruvendu.fr/immobilier/vente/appartement/dpt-seine-et-marne-77-a-vendre-tournan-en-brie-appartemen/1262585070A1KIVHAP000,Appartement,Tournan-en-Brie (77220),320000,3,67,15/08/2022,Terrasse,Parking,NC,NC
1262028036,https://www.paruvendu.fr/immobilier/vente/maison/maison-villa-8-pieces/1262028036A1KIVHMN000,Maison,La Ferté-sous-Jouarre (77260),445000,8,217,03/09/2022,NC,Cave,E,F
1261870357,https://www.paruvendu.fr/immobilier/vente/maison/vente-maison-villa-3-pieces/1261870357A1KIVHMN000,Maison,Esmans (77940),169000,3,60,03/09/2022,Terrasse,NC,F,G
1261649560,https://www.paruvendu.fr/immobilier/vente/appartement/charmant-appartement-de-3-pieces-avec-place-de-parking/1261649560A1KIVHAP000,Appartement,Mantes-la-Jolie (78200),189000,3,62,26/08/2022,Balcon,Parking,D,B
1261525548,https://www.paruvendu.fr/immobilier/vente/appartement/3-pieces-de-68m2-avec-une-place-de-parking/1261525548A1KIVHAP000,Appartement,Créteil (94000),270000,3,68,26/08/2022,Balcon,Parking,D,C
1261531333,https://www.paruvendu.fr/immobilier/vente/maison/vente-maison-villa-5-pieces/1261531333A1KIVHMN000,Maison,Juvisy-sur-Orge (91260),469000,5,140,20/08/2022,Terrasse,NC,D,D
1261531245,https://www.paruvendu.fr/immobilier/vente/maison/vente-maison-villa-6-pieces/1261531245A1KIVHMN000,Maison,Melun (77000),579600,6,195,15/08/2022,NC,Box,D,B
1261578658,https://www.paruvendu.fr/immobilier/vente/maison/vente-maison-villa-4-pieces/1261578658A1KIVHMN000,Maison,Follainville-Dennemont (78520),249000,4,72,15/08/2022,Terrasse,Box,C,A
1262032018,https://www.paruvendu.fr/immobilier/vente/appartement/vente-appartement-2-pieces/1262032018A1KIVHAP000,Appartement,La Roche-Guyon (95780),125000,2,47,15/08/2022,NC,Cave,F,C
1261531204,https://www.paruvendu.fr/immobilier/vente/appartement/vente-appartement-1-piece/1261531204A1KIVHAP000,Appartement,Chelles (77500),97000,1,19,15/08/2022,NC,Parking,C,C
1261525597,https://www.paruvendu.fr/immobilier/vente/appartement/studio-meuble-le-vesinet-parking-et-balcon/1261525597A1KIVHAP000,Appartement,Le Vésinet (78110),208650,1,28,15/08/2022,Terrasse,Parking,E,B
1261678256,https://www.paruvendu.fr/immobilier/vente/appartement/vente-appartement-1-piece/1261678256A1KIVHAP000,Appartement,Paris 11,190000,1,17,15/08/2022,NC,NC,F,E
1261801289,https://www.paruvendu.fr/immobilier/vente/appartement/t1/1261801289A1KIVHAP000,Appartement,Paris 7,250000,1,17,15/08/2022,NC,NC,F,C
1261941306,https://www.paruvendu.fr/immobilier/prestige/maison/vente-maison-villa-7-pieces/1261941306A1KIVHMN000,Maison,Gambais (78950),642000,7,240,15/08/2022,Terrasse,Cave,E,C
1261531048,https://www.paruvendu.fr/immobilier/vente/maison/vente-maison-villa-4-pieces/1261531048A1KIVHMN000,Maison,Faÿ-lès-Nemours (77167),334000,4,209,15/08/2022,Terrasse,Cave,C,A
1261726688,https://www.paruvendu.fr/immobilier/vente/appartement/vente-appartement-3-pieces/1261726688A1KIVHAP000,Appartement,Quincy-sous-Sénart (91480),179000,3,61,15/08/2022,Balcon,Cave,F,F
1261578480,https://www.paruvendu.fr/immobilier/vente/maison/vente-maison-villa-5-pieces/1261578480A1KIVHMN000,Maison,Butry-sur-Oise (95430),365000,5,85,15/08/2022,Terrasse,NC,E,E
1261512814,https://www.paruvendu.fr/immobilier/prestige/maison/vente-maison-villa-7-pieces/1261512814A1KIVHMN000,Maison,Rambouillet (78120),712400,7,176,02/09/2022,NC,Box,D,E
1261519673,https://www.paruvendu.fr/immobilier/vente/appartement/residence-affaires/1261519673A1KIVHAP000,Appartement,Guyancourt (78280),92000,1,17,04/09/2022,NC,NC,E,B
1261517978,https://www.paruvendu.fr/immobilier/prestige/appartement/paris-15e-beaugrenelle-etage-eleve-3-pieces-77m2-vue-et-lu/1261517978A1KIVHAP000,Appartement,Paris 15,735000,3,77,26/08/2022,NC,NC,E,F
1261517896,https://www.paruvendu.fr/immobilier/vente/appartement/issy-les-moulineaux-4-pieces-3-chambres-de-65-50-m2/1261517896A1KIVHAP000,Appartement,Issy-les-Moulineaux (92130),430000,4,66,26/08/2022,NC,Cave,E,E
1261521700,https://www.paruvendu.fr/immobilier/vente/maison/maison-familiale-de-caractere-avec-grand-jardin/1261521700A1KIVHMN000,Maison,Villemomble (93250),599000,6,132,26/08/2022,Balcon,Parking,F,G
1261517892,https://www.paruvendu.fr/immobilier/vente/appartement/appartement-duplex-62-m2-comble-20-m2/1261517892A1KIVHAP000,Appartement,Thorigny-sur-Marne (77400),311900,3,82,26/08/2022,NC,Parking,D,B
1261521672,https://www.paruvendu.fr/immobilier/vente/appartement/appartement-t2-41-m2-25-m2-jardin-terrasse/1261521672A1KIVHAP000,Appartement,Thorigny-sur-Marne (77400),229900,2,45,26/08/2022,NC,Parking,F,C
1261329473,https://www.paruvendu.fr/immobilier/vente/appartement/appartement-de-3-pieces-principales/1261329473A1KIVHAP000,Appartement,Conflans-Sainte-Honorine (78700),180500,3,60,15/08/2022,NC,Parking,E,E
1261422355,https://www.paruvendu.fr/immobilier/vente/maison/maison-de-4-pieces-principales/1261422355A1KIVHMN000,Maison,Les Clayes-sous-Bois (78340),336000,4,75,15/08/2022,NC,Parking,F,F
1261512226,https://www.paruvendu.fr/immobilier/prestige/propriete-chateau/50-kms-sud-paris-domaine-d-exception-et-ses-17-hectares-sans/1261512226A1KIVHPR000,Propriété/château,Étampes (91150),1877400,15,550,15/08/2022,Terrasse,Parking,NC,NC
1261333424,https://www.paruvendu.fr/immobilier/vente/appartement/vente-appartement-5-pieces/1261333424A1KIVHAP000,Appartement,Villecresnes (94440),349500,5,91,15/08/2022,Terrasse,Box,C,D
1261513763,https://www.paruvendu.fr/immobilier/prestige/maison/rambouillet-78-a-35-min-de-paris-en-train/1261513763A1KIVHMN000,Maison,Rambouillet (78120),712400,7,178,15/08/2022,NC,Box,D,E
1261512882,https://www.paruvendu.fr/immobilier/vente/maison/vente-maison-villa-5-pieces/1261512882A1KIVHMN000,Maison,Athis-Mons (91200),439000,5,135,15/08/2022,NC,Parking,G,D
1261512108,https://www.paruvendu.fr/immobilier/prestige/appartement/ile-saint-louis-sur-les-quais-de-seine-rare-appartement-de/1261512108A1KIVHAP000,Appartement,Paris 4,2080000,2,117,15/08/2022,NC,NC,G,C
1261513008,https://www.paruvendu.fr/immobilier/vente/appartement/vente-appartement-4-pieces/1261513008A1KIVHAP000,Appartement,Palaiseau (91120),215000,4,67,15/08/2022,Balcon,Parking,D,D
1261518012,https://www.paruvendu.fr/immobilier/vente/appartement/epinay-sur-seine/1261518012A1KIVHAP000,Appartement,Épinay-sur-Seine (93800),197600,4,70,15/08/2022,Balcon,Parking,NC,NC
1260316723,https://www.paruvendu.fr/immobilier/vente/appartement/appartement-2-pieces-a-issy-les-moulineaux-92130/1260316723A1KIVHAP000,Appartement,Issy-les-Moulineaux (92130),349000,2,35,02/09/2022,NC,NC,D,C
1260325852,https://www.paruvendu.fr/immobilier/vente/maison/maison-lizy-sur-ourcq-4-piece-s-80-m2/1260325852A1KIVHMN000,Maison,Lizy-sur-Ourcq (77440),215000,4,80,22/08/2022,Terrasse,NC,NC,NC
1260962800,https://www.paruvendu.fr/immobilier/vente/appartement/vente-appartement-1-piece/1260962800A1KIVHAP000,Appartement,Limeil-Brévannes (94450),132000,1,29,16/08/2022,NC,Parking,E,B
1260420781,https://www.paruvendu.fr/immobilier/vente/maison/vente-maison-villa-4-pieces/1260420781A1KIVHMN000,Maison,Balloy (77118),165000,4,97,15/08/2022,NC,Box,F,G
1260325346,https://www.paruvendu.fr/immobilier/vente/maison/maison/1260325346A1KIVHMN000,Maison,Triel-sur-Seine (78510),369000,5,129,15/08/2022,NC,Box,B,D
1260345920,https://www.paruvendu.fr/immobilier/vente/maison/vente-maison-villa-5-pieces/1260345920A1KIVHMN000,Maison,La Ferté-Gaucher (77320),297000,5,195,15/08/2022,Terrasse,NC,D,B
1260678557,https://www.paruvendu.fr/immobilier/prestige/maison/dpt-essonne-91-a-vendre-verrieres-le-buisson-maison-p9-de/1260678557A1KIVHMN000,Maison,Verrières-le-Buisson (91370),935000,9,175,15/08/2022,Terrasse,NC,E,E
1260325800,https://www.paruvendu.fr/immobilier/vente/appartement/appartement-lumineux-cergy-saint-christophe/1260325800A1KIVHAP000,Appartement,Cergy (95800),198000,3,72,15/08/2022,NC,NC,D,D
1260317633,https://www.paruvendu.fr/immobilier/vente/maison/75004-marais-bastille-visible-port-de-l-arsenal-penich/1260317633A1KIVHMN000,Maison,Paris 4,435000,4,85,15/08/2022,Terrasse,NC,NC,NC
1260317046,https://www.paruvendu.fr/immobilier/prestige/maison/maison/1260317046A1KIVHMN000,Maison,Chennevières-sur-Marne (94430),653400,5,111,15/08/2022,NC,Parking,NC,NC
1260536906,https://www.paruvendu.fr/immobilier/vente/appartement/vente-appartement-4-pieces/1260536906A1KIVHAP000,Appartement,Corbeil-Essonnes (91100),219000,4,83,15/08/2022,Balcon,Parking,C,A
1260316602,https://www.paruvendu.fr/immobilier/vente/appartement/appartement-de-2-pieces-principales/1260316602A1KIVHAP000,Appartement,Seraincourt (95450),149800,2,29,15/08/2022,NC,Parking,E,C
1260731504,https://www.paruvendu.fr/immobilier/vente/appartement/appartement-de-2-pieces-principales/1260731504A1KIVHAP000,Appartement,Magny-en-Vexin (95420),99900,2,43,15/08/2022,NC,Parking,D,B
1260797048,https://www.paruvendu.fr/immobilier/prestige/maison/maison/1260797048A1KIVHMN000,Maison,Ivry-sur-Seine (94200),649000,5,131,15/08/2022,Terrasse,Cave,C,D
1259068358,https://www.paruvendu.fr/immobilier/vente/maison/vente-maison-traditionnelle-3-pieces/1259068358A1KIVHMN000,Maison,Colombes (92700),399000,3,61,28/08/2022,NC,Parking,D,B
1259141619,https://www.paruvendu.fr/immobilier/vente/maison/maison-8-pieces/1259141619A1KIVHMN000,Maison,Vernou-la-Celle-sur-Seine (77670),320000,8,205,26/08/2022,Terrasse,Parking,B,A
1259149674,https://www.paruvendu.fr/immobilier/vente/appartement/appartement-69m2-sucy-en-brie/1259149674A1KIVHAP000,Appartement,Sucy-en-Brie (94370),299000,3,69,19/08/2022,Balcon,Parking,C,C
1257974956,https://www.paruvendu.fr/immobilier/vente/appartement/appartement-t3-de-75-51-m2-avec-balcon-et-une-grande-cave/1257974956A1KIVHAP000,Appartement,Melun (77000),225000,3,76,15/08/2022,Balcon,Parking,D,E
1258747972,https://www.paruvendu.fr/immobilier/vente/appartement/appartement/1258747972A1KIVHAP000,Appartement,Alfortville (94140),379000,5,94,15/08/2022,Balcon,Parking,NC,NC
1259122318,https://www.paruvendu.fr/immobilier/vente/appartement/rueil-malmaison-3-pieces-lumineux/1259122318A1KIVHAP000,Appartement,Rueil-Malmaison (92500),369500,3,64,15/08/2022,Balcon,Parking,D,E
1258423235,https://www.paruvendu.fr/immobilier/vente/maison/maison/1258423235A1KIVHMN000,Maison,Bezons (95870),428000,4,97,15/08/2022,Balcon,Box,D,B
1260105505,https://www.paruvendu.fr/immobilier/vente/appartement/vemars-appartement-t1-de-21m2/1260105505A1KIVHAP000,Appartement,Vémars (95470),109500,1,40,15/08/2022,NC,NC,F,C
1260290846,https://www.paruvendu.fr/immobilier/prestige/maison/dpt-paris-75-a-vendre-paris-20eme-arrondissement-maison-t/1260290846A1KIVHMN000,Maison,Paris 20,1870000,4,107,15/08/2022,Terrasse,NC,NC,NC
1258249780,https://www.paruvendu.fr/immobilier/vente/appartement/vente-appartement-4-pieces/1258249780A1KIVHAP000,Appartement,Champigny-sur-Marne (94500),205000,4,66,15/08/2022,NC,Parking,D,E
1259106499,https://www.paruvendu.fr/immobilier/vente/maison/traditionnelle-de-6-pieces-principales/1259106499A1KIVHMN000,Maison,Septeuil (78790),337600,6,146,15/08/2022,NC,Parking,C,D
1258557641,https://www.paruvendu.fr/immobilier/vente/appartement/vente-appartement-3-pieces/1258557641A1KIVHAP000,Appartement,Le Mesnil-le-Roi (78600),401280,3,61,15/08/2022,Terrasse,Parking,NC,NC
1258557642,https://www.paruvendu.fr/immobilier/vente/appartement/vente-appartement-3-pieces/1258557642A1KIVHAP000,Appartement,Le Mesnil-le-Roi (78600),391280,3,58,15/08/2022,Balcon,Parking,NC,NC
1259743138,https://www.paruvendu.fr/immobilier/prestige/appartement/appartement-2-3-pieces-151-m2-67m2-carrez-vue-sur-le-par/1259743138A1KIVHAP000,Appartement,Paris 19,789000,3,151,15/08/2022,Terrasse,Parking,E,C
1257937696,https://www.paruvendu.fr/immobilier/vente/appartement/appartement-neuf-3-pieces/1257937696A1KIVHAP000,Appartement,Argenteuil (95100),259000,3,59,03/09/2022,Balcon,Parking,D,B
1256682740,https://www.paruvendu.fr/immobilier/prestige/appartement/appartement-saint-maur-des-fosses-5-pieces-106-38-m2/1256682740A1KIVHAP000,Appartement,Saint-Maur-des-Fossés (94100),689000,5,106,15/08/2022,NC,Parking,NC,NC
1256682738,https://www.paruvendu.fr/immobilier/vente/appartement/appartement-saint-maur-des-fosses-4-pieces-85-67-m2/1256682738A1KIVHAP000,Appartement,Saint-Maur-des-Fossés (94100),567000,4,86,15/08/2022,NC,Parking,NC,NC
1256682739,https://www.paruvendu.fr/immobilier/vente/appartement/appartement-saint-maur-des-fosses-4-pieces-88-71-m2/1256682739A1KIVHAP000,Appartement,Saint-Maur-des-Fossés (94100),587000,4,89,15/08/2022,NC,Parking,NC,NC
1257949742,https://www.paruvendu.fr/immobilier/vente/appartement/t3/1257949742A1KIVHAP000,Appartement,Persan (95340),190000,3,63,15/08/2022,NC,Cave,A,A
1256682741,https://www.paruvendu.fr/immobilier/prestige/appartement/appartement-saint-maur-des-fosses-5-pieces-100-32-m2/1256682741A1KIVHAP000,Appartement,Saint-Maur-des-Fossés (94100),676000,5,100,15/08/2022,NC,Parking,NC,NC
1257924431,https://www.paruvendu.fr/immobilier/vente/appartement/a-vendre-chatenay-malabry-appartement-t3-de-68-m2-terrasse/1257924431A1KIVHAP000,Appartement,Châtenay-Malabry (92290),521000,3,67,15/08/2022,Terrasse,Parking,NC,NC
1257924343,https://www.paruvendu.fr/immobilier/prestige/appartement/a-vendre-chatenay-malabry-appartement-t4-de-91-m2/1257924343A1KIVHAP000,Appartement,Châtenay-Malabry (92290),674000,4,90,15/08/2022,Balcon,Parking,NC,NC
1257924391,https://www.paruvendu.fr/immobilier/prestige/appartement/a-vendre-chatenay-malabry-appartement-t4-de-90-m2-jardin-e/1257924391A1KIVHAP000,Appartement,Châtenay-Malabry (92290),632000,4,90,15/08/2022,Terrasse,Parking,NC,NC
1257924409,https://www.paruvendu.fr/immobilier/vente/appartement/dpt-hauts-de-seine-92-a-vendre-issy-les-moulineaux-appart/1257924409A1KIVHAP000,Appartement,Issy-les-Moulineaux (92130),534000,2,42,15/08/2022,NC,NC,NC,NC
1255504017,https://www.paruvendu.fr/immobilier/vente/appartement/appartement-3-pieces/1255504017A1KIVHAP000,Appartement,Paris 12,102000,3,18,03/09/2022,Terrasse,NC,NC,NC
1256638626,https://www.paruvendu.fr/immobilier/vente/appartement/appartement-3-pieces/1256638626A1KIVHAP000,Appartement,Rueil-Malmaison (92500),365000,3,61,02/09/2022,NC,NC,E,D
1253974612,https://www.paruvendu.fr/immobilier/vente/appartement/appartement/1253974612A1KIVHAP000,Appartement,Paris 20,421000,3,41,31/08/2022,NC,Cave,F,C
1254962811,https://www.paruvendu.fr/immobilier/vente/appartement/appartement-residence-rt2012/1254962811A1KIVHAP000,Appartement,Drancy (93700),299000,3,74,26/08/2022,Balcon,Parking,D,B
1252570561,https://www.paruvendu.fr/immobilier/vente/appartement/dpt-hauts-de-seine-92-a-vendre-antony-appartement-t4-de-7/1252570561A1KIVHAP000,Appartement,Antony (92160),525500,4,77,23/08/2022,Balcon,Parking,NC,NC
1256390055,https://www.paruvendu.fr/immobilier/vente/maison/vente-maison-villa-4-pieces/1256390055A1KIVHMN000,Maison,Neuilly-sur-Marne (93330),520000,4,150,15/08/2022,Terrasse,Box,D,D
1252181175,https://www.paruvendu.fr/immobilier/prestige/appartement/75003-marais-un-lumineux-2p-d-angle-de-51m2-dernier-etage/1252181175A1KIVHAP000,Appartement,Paris 3,655000,2,51,15/08/2022,NC,Parking,D,C
1255491518,https://www.paruvendu.fr/immobilier/vente/appartement/t3/1255491518A1KIVHAP000,Appartement,Paris 11,475000,3,40,15/08/2022,NC,NC,D,E
1244274190,https://www.paruvendu.fr/immobilier/vente/appartement/appartement-de-4-pieces/1244274190A1KIVHAP000,Appartement,Chelles (77500),344400,4,86,15/08/2022,Balcon,Parking,D,C
1246481643,https://www.paruvendu.fr/immobilier/prestige/appartement/dpt-paris-75-a-vendre-paris-12eme-arrondissement-appartem/1246481643A1KIVHAP000,Appartement,Paris 12,780000,3,63,15/08/2022,NC,NC,NC,NC
1251073344,https://www.paruvendu.fr/immobilier/vente/appartement/studio/1251073344A1KIVHAP000,Appartement,Paris 3,165000,1,13,15/08/2022,NC,NC,NC,NC
1225082234,https://www.paruvendu.fr/immobilier/vente/maison/esmans-77940/1225082234A1KIVHMN000,Maison,Esmans (77940),342000,6,200,15/08/2022,NC,NC,D,C
1263491623,https://www.paruvendu.fr/immobilier/vente/maison/maison/1263491623A1KIVHMN000,Maison,Luzancy (77138),189000,4,100,12/08/2022,NC,NC,D,C
1263491617,https://www.paruvendu.fr/immobilier/vente/maison/maison-individuelle/1263491617A1KIVHMN000,Maison,Ozoir-la-Ferrière (77330),444000,5,129,31/08/2022,Terrasse,Box,D,E
1263491613,https://www.paruvendu.fr/immobilier/vente/appartement/t3/1263491613A1KIVHAP000,Appartement,Paris 12,418000,3,41,12/08/2022,NC,Cave,C,B
1263491611,https://www.paruvendu.fr/immobilier/prestige/appartement/t3/1263491611A1KIVHAP000,Appartement,Paris 20,613600,3,64,12/08/2022,Balcon,Box,E,C
1262141732,https://www.paruvendu.fr/immobilier/vente/appartement/t2/1262141732A1KIVHAP000,Appartement,Montreuil (93100),295000,2,41,12/08/2022,NC,Cave,D,D
1263491606,https://www.paruvendu.fr/immobilier/vente/appartement/t4/1263491606A1KIVHAP000,Appartement,Bobigny (93000),325000,4,70,31/08/2022,NC,Parking,F,F
1263491566,https://www.paruvendu.fr/immobilier/vente/appartement/lumineux-sans-vis-a-vis-avec-loggia/1263491566A1KIVHAP000,Appartement,Franconville (95130),268000,4,70,24/08/2022,NC,Parking,B,C
1263491537,https://www.paruvendu.fr/immobilier/vente/appartement/dpt-val-de-marne-94-a-vendre-saint-maur-des-fosses-appart/1263491537A1KIVHAP000,Appartement,Saint-Maur-des-Fossés (94100),390000,2,41,12/08/2022,NC,NC,NC,NC
1262836792,https://www.paruvendu.fr/immobilier/vente/maison/dpt-yvelines-78-a-vendre-orgeval-maison-p3-de-54-m2-ter/1262836792A1KIVHMN000,Maison,Orgeval (78630),309000,3,54,12/08/2022,NC,Cave,F,B
1263491438,https://www.paruvendu.fr/immobilier/vente/appartement/appartement-3-pieces-proximite-gare-rer-a/1263491438A1KIVHAP000,Appartement,Noisy-le-Grand (93160),215000,3,65,12/08/2022,Terrasse,Parking,NC,NC
1263491408,https://www.paruvendu.fr/immobilier/vente/appartement/exclusif-asnieres-appartement-2-pieces-29-50m2/1263491408A1KIVHAP000,Appartement,Asnières-sur-Seine (92600),215000,2,29,31/08/2022,NC,Cave,G,C
1263491113,https://www.paruvendu.fr/immobilier/vente/maison/lognes-77-segrais-maison-familiale-119-m2-7-mn-de/1263491113A1KIVHMN000,Maison,Lognes (77185),420000,5,119,12/08/2022,NC,NC,D,C
1263490952,https://www.paruvendu.fr/immobilier/vente/maison/maison-en-centre-ville/1263490952A1KIVHMN000,Maison,Provins (77160),418695,6,140,12/08/2022,NC,NC,D,B
1263490692,https://www.paruvendu.fr/immobilier/vente/appartement/appartement-f3/1263490692A1KIVHAP000,Appartement,Étampes (91150),145125,3,48,12/08/2022,NC,NC,E,F
1263490140,https://www.paruvendu.fr/immobilier/vente/appartement/vente-appartement-3-pieces/1263490140A1KIVHAP000,Appartement,Fleury-Mérogis (91700),184500,3,55,03/09/2022,Terrasse,Parking,B,C
1263490121,https://www.paruvendu.fr/immobilier/vente/maison/vente-maison-villa-4-pieces/1263490121A1KIVHMN000,Maison,Nandy (77176),369000,4,118,24/08/2022,Terrasse,Box,E,B
1263490111,https://www.paruvendu.fr/immobilier/vente/appartement/vente-appartement-3-pieces/1263490111A1KIVHAP000,Appartement,Vert-le-Petit (91710),152000,3,59,01/09/2022,Balcon,Parking,E,E
1263490094,https://www.paruvendu.fr/immobilier/vente/appartement/vente-appartement-4-pieces/1263490094A1KIVHAP000,Appartement,Boissy-Saint-Léger (94470),195000,4,78,03/09/2022,Balcon,Parking,D,C
1263490093,https://www.paruvendu.fr/immobilier/vente/appartement/vente-appartement-4-pieces/1263490093A1KIVHAP000,Appartement,Orsay (91400),318990,4,80,03/09/2022,Terrasse,Parking,E,D
1263490086,https://www.paruvendu.fr/immobilier/vente/appartement/vente-appartement-3-pieces/1263490086A1KIVHAP000,Appartement,Épinay-sur-Seine (93800),250000,3,64,16/08/2022,Terrasse,Parking,D,B
1263490067,https://www.paruvendu.fr/immobilier/vente/appartement/vente-appartement-3-pieces/1263490067A1KIVHAP000,Appartement,Le Mée-sur-Seine (77350),115000,3,80,15/08/2022,NC,Parking,C,A
1263490049,https://www.paruvendu.fr/immobilier/vente/appartement/vente-appartement-4-pieces/1263490049A1KIVHAP000,Appartement,L'Île-Saint-Denis (93450),239000,4,66,03/09/2022,NC,Cave,D,E
1263490031,https://www.paruvendu.fr/immobilier/vente/maison/vente-maison-villa-5-pieces/1263490031A1KIVHMN000,Maison,Épisy (77250),250000,5,81,16/08/2022,NC,NC,E,B
1263490030,https://www.paruvendu.fr/immobilier/vente/appartement/vente-appartement-4-pieces/1263490030A1KIVHAP000,Appartement,Le Bourget (93350),205000,4,66,15/08/2022,NC,Cave,E,E
1263489987,https://www.paruvendu.fr/immobilier/vente/maison/vente-maison-villa-5-pieces/1263489987A1KIVHMN000,Maison,Boinville-en-Mantois (78930),323000,5,115,23/08/2022,Terrasse,Cave,D,E
1263489958,https://www.paruvendu.fr/immobilier/vente/maison/vente-maison-villa-4-pieces/1263489958A1KIVHMN000,Maison,Ormesson-sur-Marne (94490),462000,4,98,15/08/2022,Terrasse,Cave,C,A
1263489953,https://www.paruvendu.fr/immobilier/vente/appartement/vente-appartement-4-pieces/1263489953A1KIVHAP000,Appartement,Fleury-Mérogis (91700),195000,4,67,15/08/2022,Balcon,Parking,B,C
1263489952,https://www.paruvendu.fr/immobilier/vente/appartement/vente-appartement-3-pieces/1263489952A1KIVHAP000,Appartement,Corbeil-Essonnes (91100),178000,3,67,14/08/2022,NC,Box,E,C
1263489950,https://www.paruvendu.fr/immobilier/vente/maison/vente-maison-villa-6-pieces/1263489950A1KIVHMN000,Maison,Villemoisson-sur-Orge (91360),498000,6,133,03/09/2022,NC,Cave,E,B
1263489941,https://www.paruvendu.fr/immobilier/vente/appartement/vente-appartement-2-pieces/1263489941A1KIVHAP000,Appartement,Melun (77000),118000,2,31,02/09/2022,Balcon,Cave,G,G
1263489917,https://www.paruvendu.fr/immobilier/vente/appartement/vente-appartement-4-pieces/1263489917A1KIVHAP000,Appartement,Coulommiers (77120),261000,4,75,14/08/2022,Terrasse,Parking,E,B
1263489916,https://www.paruvendu.fr/immobilier/vente/appartement/vente-appartement-1-piece/1263489916A1KIVHAP000,Appartement,La Ville-du-Bois (91620),121000,1,31,30/08/2022,NC,Parking,NC,NC
1263489912,https://www.paruvendu.fr/immobilier/vente/maison/vente-maison-villa-6-pieces/1263489912A1KIVHMN000,Maison,Saint-Mard (77230),525000,6,150,14/08/2022,Terrasse,Box,D,B
1263489905,https://www.paruvendu.fr/immobilier/vente/maison/vente-maison-villa-5-pieces/1263489905A1KIVHMN000,Maison,Chevry-Cossigny (77173),344000,5,100,01/09/2022,Terrasse,Box,C,C
1263489893,https://www.paruvendu.fr/immobilier/vente/appartement/vente-appartement-2-pieces/1263489893A1KIVHAP000,Appartement,Brie-Comte-Robert (77170),219000,2,50,15/08/2022,Balcon,Parking,B,C
1263489887,https://www.paruvendu.fr/immobilier/vente/appartement/vente-appartement-1-piece/1263489887A1KIVHAP000,Appartement,Houilles (78800),198000,1,29,15/08/2022,Balcon,Parking,E,F
1263489886,https://www.paruvendu.fr/immobilier/prestige/maison/vente-maison-villa-3-pieces/1263489886A1KIVHMN000,Maison,Saint-Ouen (93400),620000,3,90,03/09/2022,Terrasse,Box,E,C
1263489884,https://www.paruvendu.fr/immobilier/vente/appartement/vente-appartement-4-pieces/1263489884A1KIVHAP000,Appartement,Boissy-Saint-Léger (94470),209000,4,84,03/09/2022,Balcon,Parking,D,D
1263489872,https://www.paruvendu.fr/immobilier/vente/maison/vente-maison-villa-7-pieces/1263489872A1KIVHMN000,Maison,Mézières-sur-Seine (78970),375000,7,150,14/08/2022,NC,NC,E,B
